show_id,show_name,season_id,season_year,season_status,format_type,episode_no,episode_label,part_no,video_id,video_url,title,normalized_title,channel_id,channel_name,channel_authority,playlist_id,playlist_name,playlist_position,published_at,duration_seconds,season_median_duration,duration_ratio,duration_flag,snapshot_at,age_days,lifetime_views_per_day,view_count,mainshow_flag,canonical_flag,split_episode_flag,reupload_flag,availability_status,classifier_score,classifier_confidence,review_status,exclusion_reason,notes,discovery_method,actor_name,actor_run_id,source_url
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,3,,,2V20IKyMqnM,https://www.youtube.com/watch?v=2V20IKyMqnM&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=2,"Say Hi Rực Rỡ - Tập 3: Hội anh trai trốn khỏi rừng, hé lộ cuốn nhật kí ""cảm lạnh"" 80 trang",say hi ruc ro tap 3 hoi anh trai tron khoi rung he lo cuon nhat ki cam lanh 80 trang,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,1,2026-06-21T13:00:07.000Z,6389,6818.0,0.9371,normal,2026-08-12T14:00:36.110442+07:00,51.75,45970.14,2378970,False,False,False,False,available,16,HIGH,EXCLUDE,,numbered_episode;official_channel;official_full_playlist;plausible_duration;show_alias_missing,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=2V20IKyMqnM&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=2
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,13,,,1PbUucFccGg,https://www.youtube.com/watch?v=1PbUucFccGg&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=3,"Our Song Việt Nam - Tập 13: Top 3 tạo cơn địa chấn đêm chung kết, Kim Phút Kim Giờ tung version mới",our song viet nam tap 13 top 3 tao con dia chan dem chung ket kim phut kim gio tung version moi,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,2,2024-11-24T14:30:07.000Z,7348,6818.0,1.0777,normal,2026-08-12T14:00:36.110442+07:00,625.69,5738.88,3590745,True,True,False,False,available,20,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;official_full_playlist;plausible_duration,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=1PbUucFccGg&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=3
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,4,,,0HMkCTg_IFE,https://www.youtube.com/watch?v=0HMkCTg_IFE&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=12,"Our Song Việt Nam-Tập 4: Lương Bích Hữu tái hiện Thế giới Vpop, LyLy mượn rượu tỏ tình Mai Tiến Dũng",our song viet nam tap 4 luong bich huu tai hien the gioi vpop lyly muon ruou to tinh mai tien dung,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,11,2024-09-22T14:30:07.000Z,5624,6818.0,0.8249,normal,2026-08-12T14:00:36.110442+07:00,688.69,4570.05,3147341,True,True,False,False,available,20,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;official_full_playlist;plausible_duration,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=0HMkCTg_IFE&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=12
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,6,,,RYPVmeZ0RCk,https://www.youtube.com/watch?v=RYPVmeZ0RCk&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=10,"Our Song Việt Nam-Tập 6: Vũ Thảo My-WEAN thiêu đốt sân khấu, Hoàng Hải flex trình hát opera cực đỉnh",our song viet nam tap 6 vu thao my wean thieu dot san khau hoang hai flex trinh hat opera cuc dinh,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,9,2024-10-06T14:30:08.000Z,5803,6818.0,0.8511,normal,2026-08-12T14:00:36.110442+07:00,674.69,4211.56,2841491,True,True,False,False,available,20,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;official_full_playlist;plausible_duration,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=RYPVmeZ0RCk&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=10
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,5,,,oR-NS4hr6T0,https://www.youtube.com/watch?v=oR-NS4hr6T0&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=11,"Our Song Việt Nam - Tập 5: Quang Linh nhảy disco chấn động, Phạm Anh Duy hội ngộ dàn Anh Trai Say Hi",our song viet nam tap 5 quang linh nhay disco chan dong pham anh duy hoi ngo dan anh trai say hi,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,10,2024-09-29T14:30:22.000Z,5972,6818.0,0.8759,normal,2026-08-12T14:00:36.110442+07:00,681.69,4072.64,2776270,True,True,False,False,available,20,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;official_full_playlist;plausible_duration,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=oR-NS4hr6T0&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=11
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,1,,,nFzKI9YrWLQ,https://www.youtube.com/watch?v=nFzKI9YrWLQ&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=15,"Our Song Việt Nam - Tập 1: Quang Linh phiêu cùng nhạc Orange, LyLy cực slay và cháy với guitar điện",our song viet nam tap 1 quang linh phieu cung nhac orange lyly cuc slay va chay voi guitar dien,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,14,2024-08-25T14:30:07.000Z,10336,6818.0,1.516,normal,2026-08-12T14:00:36.110442+07:00,716.69,4965.85,3558962,True,True,False,False,available,20,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;official_full_playlist;plausible_duration,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=nFzKI9YrWLQ&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=15
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,8,,,npvwYFAww5o,https://www.youtube.com/watch?v=npvwYFAww5o&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=8,"Our Song Việt Nam - Tập 8: Thu Minh - Lương Bích Hữu bứt phá, hé lộ 2 nghệ sĩ đầu tiên rời cuộc chơi",our song viet nam tap 8 thu minh luong bich huu but pha he lo 2 nghe si dau tien roi cuoc choi,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,7,2024-10-20T14:30:06.000Z,5596,6818.0,0.8208,normal,2026-08-12T14:00:36.110442+07:00,660.69,4106.69,2713241,True,True,False,False,available,20,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;official_full_playlist;plausible_duration,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=npvwYFAww5o&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=8
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,10,,,ElnXBYa2hsQ,https://www.youtube.com/watch?v=ElnXBYa2hsQ&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=6,"Our Song Việt Nam - Tập 10: Quang Linh tung chiêu đu dây, Lương Bích Hữu hóa nữ thần mê hoặc OgeNus",our song viet nam tap 10 quang linh tung chieu du day luong bich huu hoa nu than me hoac ogenus,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,5,2024-11-03T14:30:06.000Z,7651,6818.0,1.1222,normal,2026-08-12T14:00:36.110442+07:00,646.69,4121.49,2665318,True,True,False,False,available,20,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;official_full_playlist;plausible_duration,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=ElnXBYa2hsQ&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=6
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,3,,,MbLvPIt7cAA,https://www.youtube.com/watch?v=MbLvPIt7cAA&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=13,"Our Song Việt Nam -Tập 3: Thanh Hà-Ngọc Anh “đấu khẩu”,Dương Lâm cosplay Thu Minh làm lễ “tuyên thệ”",our song viet nam tap 3 thanh ha ngoc anh dau khau duong lam cosplay thu minh lam le tuyen the,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,12,2024-09-08T14:30:13.000Z,6701,6818.0,0.9828,normal,2026-08-12T14:00:36.110442+07:00,702.69,3524.56,2476664,True,True,False,False,available,20,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;official_full_playlist;plausible_duration,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=MbLvPIt7cAA&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=13
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,2,,,ygktYBEwWTU,https://www.youtube.com/watch?v=ygktYBEwWTU&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=14,"Our Song Việt Nam - Tập 2: Thu Minh khiến OgeNus ""mù quáng"", Trấn Thành từ chối ""miếng"" Phạm Anh Duy",our song viet nam tap 2 thu minh khien ogenus mu quang tran thanh tu choi mieng pham anh duy,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,13,2024-09-01T14:30:07.000Z,6774,6818.0,0.9935,normal,2026-08-12T14:00:36.110442+07:00,709.69,3807.47,2702116,True,True,False,False,available,20,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;official_full_playlist;plausible_duration,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=ygktYBEwWTU&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=14
OURSONG,Bài Hát Của Chúng Ta,OURSONG_2024,2024,completed,closed_season,9,,,RUpi6MrvdUo,https://www.youtube.com/watch?v=RUpi6MrvdUo&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=7,"Our Song Việt Nam-Tập 9:Thanh Hà - Phạm Anh Duy làm nên siêu phẩm, một OG bất ngờ xin dừng cuộc chơi",our song viet nam tap 9 thanh ha pham anh duy lam nen sieu pham mot og bat ngo xin dung cuoc choi,UCFMEYTv6N64hIL9FlQ_hxBw,ĐÔNG TÂY PROMOTION OFFICIAL,primary_producer,PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP,,6,2024-10-27T14:30:06.000Z,6862,6818.0,1.0065,normal,2026-08-12T14:00:36.110442+07:00,653.69,3958.61,2587696,True,True,False,False,available,20,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;official_full_playlist;plausible_duration,official_playlist,streamers/youtube-scraper,csqekMeoBu6i3BPbj,https://www.youtube.com/watch?v=RUpi6MrvdUo&list=PLy_TpcUT2LZs0BkTqKYtAn61FZgtT3XwP&index=7
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,15,,,Tua7IjtxPWA,https://www.youtube.com/watch?v=Tua7IjtxPWA&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=1,"Nữ Hoàng Vũ Đạo Đường Phố | Tập 15 | So Fire dễ thương và tỏa sáng, “loi choi” cùng “Tò Te Tí”",nu hoang vu dao duong pho tap 15 so fire de thuong va toa sang loi choi cung to te ti,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,0,2024-11-12T07:53:44.000Z,260,3174,0.0819,strong_reject_short,2026-08-12T14:03:56.520484+07:00,637.97,3.69,2351,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=Tua7IjtxPWA&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=1
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,11,,,jyNIIb4Vzj4,https://www.youtube.com/watch?v=jyNIIb4Vzj4&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=10,Nữ Hoàng Vũ Đạo Đường Phố | Tập 11 | Siêu đội hình đầy chất Hip-hop từ SS Warriorz,nu hoang vu dao duong pho tap 11 sieu doi hinh day chat hip hop tu ss warriorz,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,9,2024-10-14T06:00:25.000Z,279,3174,0.0879,strong_reject_short,2026-08-12T14:03:56.520484+07:00,667.04,1.15,765,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=jyNIIb4Vzj4&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=10
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,12,,,4VA5JTktIBQ,https://www.youtube.com/watch?v=4VA5JTktIBQ&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=7,Nữ Hoàng Vũ Đạo Đường Phố |Tập 12| HaNoi X-Girls “bung lụa” cùng thanh âm Hà Nội!,nu hoang vu dao duong pho tap 12 hanoi x girls bung lua cung thanh am ha noi,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,6,2024-10-18T04:00:03.000Z,285,3174,0.0898,strong_reject_short,2026-08-12T14:03:56.520484+07:00,663.13,5.77,3823,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=4VA5JTktIBQ&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=7
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,10,,,L916R-5CvPM,https://www.youtube.com/watch?v=L916R-5CvPM&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=17,Nữ Hoàng Vũ Đạo Đường Phố |Tập 10| Thét gào với sàn đấu bốc lửa giữa Mai Thiên Quân và SHIN,nu hoang vu dao duong pho tap 10 thet gao voi san dau boc lua giua mai thien quan va shin,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,16,2024-10-03T06:30:07.000Z,205,3174,0.0646,strong_reject_short,2026-08-12T14:03:56.520484+07:00,678.02,1.49,1007,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=L916R-5CvPM&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=17
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,10,,,i-ijgUHHKrk,https://www.youtube.com/watch?v=i-ijgUHHKrk&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=19,Nữ Hoàng Vũ Đạo Đường Phố | Tập 10 (28/9/2024),nu hoang vu dao duong pho tap 10 28 9 2024,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,18,2024-09-28T14:00:39.000Z,3186,3174,1.0038,normal,2026-08-12T14:03:56.520484+07:00,682.71,51.8,35362,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=i-ijgUHHKrk&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=19
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,12,,,ChZ1BBGYGJc,https://www.youtube.com/watch?v=ChZ1BBGYGJc&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=8,Nữ Hoàng Vũ Đạo Đường Phố | Tập 12 | Mãn nhãn trước độ đồng đều của “đội cứu hỏa” SO FIRE Crew,nu hoang vu dao duong pho tap 12 man nhan truoc do dong deu cua doi cuu hoa so fire crew,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,7,2024-10-15T09:30:04.000Z,261,3174,0.0822,strong_reject_short,2026-08-12T14:03:56.520484+07:00,665.9,4.4,2931,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=ChZ1BBGYGJc&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=8
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,11,,,bRws8hLBkYA,https://www.youtube.com/watch?v=bRws8hLBkYA&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=14,Nữ Hoàng Vũ Đạo Đường Phố | Tập 11 | “Ngọn lửa” của OOPS! khiến các đối thủ phải e dè,nu hoang vu dao duong pho tap 11 ngon lua cua oops khien cac doi thu phai e de,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,13,2024-10-09T06:30:19.000Z,263,3174,0.0829,strong_reject_short,2026-08-12T14:03:56.520484+07:00,672.02,2.29,1539,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=bRws8hLBkYA&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=14
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,15,,,9NL9gYnsxRU,https://www.youtube.com/watch?v=9NL9gYnsxRU&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=2,"Nữ hoàng vũ đạo đường phố |Tập 15| So Fire “bùng nổ"" rực rỡ như pháo hoa trong đêm chung kết!",nu hoang vu dao duong pho tap 15 so fire bung no ruc ro nhu phao hoa trong dem chung ket,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,1,2024-11-05T12:00:11.000Z,162,3174,0.051,strong_reject_short,2026-08-12T14:03:56.520484+07:00,644.79,2.31,1491,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=9NL9gYnsxRU&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=2
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,11,,,zIk9YrGXkSs,https://www.youtube.com/watch?v=zIk9YrGXkSs&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=12,"Nữ Hoàng Vũ Đạo Đường Phố |Tập 11| FED cùng Ciin mang cơn lốc qua các vũ đạo “chất lừ""",nu hoang vu dao duong pho tap 11 fed cung ciin mang con loc qua cac vu dao chat lu,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,11,2024-10-10T07:05:36.000Z,265,3174,0.0835,strong_reject_short,2026-08-12T14:03:56.520484+07:00,671.0,30.0,20127,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=zIk9YrGXkSs&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=12
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,14,,,wt5G_kL6DYc,https://www.youtube.com/watch?v=wt5G_kL6DYc&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=4,Nữ Hoàng Vũ Đạo Đường Phố | Tập 14 (26/10/2024),nu hoang vu dao duong pho tap 14 26 10 2024,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,3,2024-10-26T14:00:54.000Z,3087,3174,0.9726,normal,2026-08-12T14:03:56.520484+07:00,654.71,35.37,23158,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=wt5G_kL6DYc&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=4
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,,,,yZPrz88i-Rs,https://www.youtube.com/watch?v=yZPrz88i-Rs&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=6,HaNoi X-Girls “bung lụa” cùng thanh âm Hà Nội!,hanoi x girls bung lua cung thanh am ha noi,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,5,2024-10-18T05:30:25.000Z,55,3174,0.0173,strong_reject_short,2026-08-12T14:03:56.520484+07:00,663.06,4.57,3029,False,False,False,False,available,4,HIGH,EXCLUDE,,official_channel;show_alias_missing,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=yZPrz88i-Rs&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=6
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,12,,,Hcv7pu_7XMc,https://www.youtube.com/watch?v=Hcv7pu_7XMc&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=9,"Nữ Hoàng Vũ Đạo Đường Phố | Tập 12 | F.E.D vỡ òa khi lội ngược dòng, tiến thẳng vào đêm chung kết",nu hoang vu dao duong pho tap 12 f e d vo oa khi loi nguoc dong tien thang vao dem chung ket,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,8,2024-10-15T08:15:00.000Z,51,3174,0.0161,strong_reject_short,2026-08-12T14:03:56.520484+07:00,665.95,4.24,2822,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=Hcv7pu_7XMc&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=9
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,8,,,-H8-h4jsRvk,https://www.youtube.com/watch?v=-H8-h4jsRvk&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=23,Nữ Hoàng Vũ Đạo Đường Phố | Tập 8 | HaNoi X-Girl bùng nổ sân khấu trận đấu sống còn,nu hoang vu dao duong pho tap 8 hanoi x girl bung no san khau tran dau song con,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,22,2024-09-19T07:31:10.000Z,213,3174,0.0671,strong_reject_short,2026-08-12T14:03:56.520484+07:00,691.98,1.33,922,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=-H8-h4jsRvk&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=23
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,NHVDDP_2024,2024,completed,closed_season,8,,,pOq36klOdUM,https://www.youtube.com/watch?v=pOq36klOdUM&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=22,Nữ Hoàng Vũ Đạo Đường Phố | Tập 8 | HaNoi X-Girl bùng nổ sân khấu trận đấu sống còn,nu hoang vu dao duong pho tap 8 hanoi x girl bung no san khau tran dau song con,UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,primary_broadcaster,PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r,,21,2024-09-19T08:00:35.000Z,59,3174,0.0186,strong_reject_short,2026-08-12T14:03:56.520484+07:00,691.96,4.31,2983,True,False,False,False,available,12,HIGH,EXCLUDE,official_duplicate_logical_episode,show_alias;numbered_episode;official_channel;superseded_by_evidence_rank,apify_search,streamers/youtube-scraper,c78HBFzRv6MDmbCg3,https://www.youtube.com/watch?v=pOq36klOdUM&list=PLJSRfYQoW3dlrKn-U263kJN6t8JogGz0r&index=22
